phase,dayno,mood_relaxed,mood_down,mood_irritat,mood_satisfi,mood_lonely,mood_anxious,mood_enthus,mood_suspic,mood_cheerf,mood_guilty,mood_doubt,mood_strong,pat_restl,pat_agitate,pat_worry,pat_concent,se_selflike,se_ashamed,se_selfdoub
5,61,5,0,1,5,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
5,62,5,0,1,5,0,0,5,1,5,0,1,5,1,1,1,4,5,1,1
5,62,5,0,2,5,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
5,62,5,0,2,5,0,0,5,1,5,0,1,5,2,2,1,5,5,1,2
5,62,4,0,2,5,0,0,4,1,4,0,2,5,2,2,1,4,5,1,2
5,62,5,0,2,5,0,0,4,1,5,-2,3,5,3,2,1,4,5,1,2
5,62,5,0,3,4,0,0,4,1,4,0,1,5,3,2,1,5,5,1,1
5,63,4,0,2,5,0,0,4,1,5,0,1,5,2,2,1,5,5,1,1
5,63,4,0,3,5,0,0,4,2,5,0,1,5,2,2,1,5,5,1,1
5,63,5,0,3,5,0,0,4,1,5,0,1,5,2,3,1,5,5,1,1
5,63,4,0,3,4,0,0,3,1,4,0,1,4,3,3,1,5,5,1,2
5,63,5,0,2,5,0,0,4,1,5,0,1,5,2,2,1,5,5,1,1
5,63,5,1,2,4,0,0,4,1,4,0,2,4,2,1,1,4,5,1,2
5,64,5,0,1,5,0,0,4,1,5,0,1,5,1,2,1,5,5,1,2
5,64,4,0,3,4,0,0,4,2,4,0,2,5,3,2,1,5,5,1,2
5,64,4,0,2,5,0,0,5,2,5,0,1,5,2,2,1,5,5,1,2
5,64,5,-1,1,6,0,0,5,2,5,0,1,5,2,2,1,5,5,1,1
5,64,4,0,2,5,0,0,6,1,5,0,1,5,2,2,1,5,5,1,1
5,64,4,0,3,5,0,0,5,2,5,0,1,5,3,3,1,5,5,1,2
5,65,4,1,2,3,0,0,3,1,4,0,2,3,2,3,1,4,5,1,2
5,65,4,0,4,3,0,0,3,2,4,0,3,3,2,3,1,5,5,1,3
5,65,3,0,3,3,0,0,3,2,4,0,2,3,3,2,1,5,5,1,2
5,65,4,0,3,3,0,0,3,2,4,0,2,3,3,3,1,3,5,1,3
5,65,4,0,3,5,0,0,4,2,4,0,2,4,3,3,1,4,4,1,2
5,66,4,0,3,3,0,0,3,2,4,0,3,4,3,3,1,4,5,1,3
5,66,3,0,3,3,0,0,4,2,3,1,3,4,4,3,1,4,5,2,3
5,67,4,0,2,4,0,0,4,2,4,0,2,3,2,2,1,4,4,1,2
5,67,4,0,3,5,0,0,4,2,4,0,1,4,2,2,1,5,5,1,2
5,67,4,0,3,3,0,0,3,2,4,0,2,4,3,3,1,5,5,1,2
5,67,3,1,3,3,0,0,3,2,3,0,2,3,3,3,2,3,4,1,3
5,68,3,3,3,2,1,0,2,4,2,1,3,2,3,3,6,4,3,3,5
5,68,3,2,2,2,2,0,2,3,2,1,5,3,3,4,4,3,3,3,5
5,68,4,1,2,3,1,0,3,2,3,0,3,3,2,2,3,4,4,2,4
5,68,3,3,4,2,2,0,3,3,2,1,5,2,3,4,5,3,3,3,4
5,68,3,3,5,2,3,0,2,5,2,2,5,2,3,5,6,3,2,6,5
5,68,4,1,1,4,0,0,3,1,3,0,2,3,1,1,1,5,5,1,2
5,68,4,1,2,3,1,0,3,2,4,0,4,3,4,2,2,4,4,2,2
5,69,3,3,2,1,3,0,1,3,1,1,4,2,3,2,6,2,3,3,5
5,69,3,2,3,2,1,0,2,3,3,1,3,3,4,4,4,4,3,3,4
5,69,3,2,3,4,1,0,3,2,3,1,4,3,3,3,4,4,3,3,3
5,69,4,2,2,3,1,0,4,2,3,1,4,3,3,3,4,4,4,3,4
5,69,4,0,2,4,0,0,3,1,3,0,3,3,2,2,1,4,4,1,2
5,70,4,1,2,4,0,0,4,1,4,0,3,3,2,2,1,4,5,1,2
5,70,3,0,6,3,0,0,4,2,3,0,2,4,3,4,1,5,5,1,3
5,70,4,0,4,5,0,0,4,1,4,0,1,4,3,3,1,5,5,1,2
5,70,4,0,6,4,0,0,5,3,4,0,1,4,3,4,1,5,5,1,3
5,70,5,0,2,5,0,0,4,1,5,0,2,4,2,2,1,5,5,1,2
5,70,3,0,5,3,0,0,3,2,4,0,3,3,3,4,1,5,5,1,3
5,70,4,0,3,5,0,0,4,1,5,0,1,4,2,3,1,5,5,1,2
5,70,4,0,2,5,0,0,4,1,5,0,2,5,2,2,1,4,5,1,1
5,70,4,0,5,5,0,0,4,2,4,0,1,4,3,3,1,5,5,1,1
5,71,5,0,2,5,0,0,4,1,5,0,2,5,1,2,1,5,5,1,1
5,71,4,0,3,4,0,0,3,2,4,0,3,4,3,3,1,5,5,1,2
5,71,4,0,4,5,0,0,5,1,5,0,1,5,2,2,1,5,5,1,2
5,71,5,-1,1,6,-1,-1,5,1,5,-1,1,5,1,1,1,5,5,1,1
5,71,4,0,3,4,0,0,3,2,4,0,2,4,2,3,1,4,5,1,2
5,71,5,0,1,5,0,0,5,1,5,0,1,5,2,2,1,5,5,1,1
5,72,5,0,1,6,0,0,5,1,5,0,1,5,1,2,1,5,5,1,1
5,72,5,0,1,4,0,0,4,1,4,0,2,5,1,2,1,5,5,1,1
5,72,4,0,5,5,0,0,4,2,4,0,1,5,3,2,1,5,5,1,1
5,72,4,0,2,4,0,0,3,2,4,0,1,4,2,2,1,3,5,1,2
5,72,4,0,3,3,0,0,3,2,4,0,3,4,3,3,1,4,5,1,3
5,72,4,0,2,5,0,0,4,2,5,0,2,4,3,3,1,5,5,1,2
5,72,4,0,2,5,0,0,4,1,4,0,1,4,2,2,1,5,5,1,2
5,72,4,0,2,4,0,0,3,1,4,0,2,3,2,2,1,4,4,1,2
5,73,4,2,2,3,1,0,3,2,3,0,3,3,3,2,3,3,3,2,3
5,73,3,1,2,3,1,0,3,2,3,1,3,3,3,2,1,4,4,2,3
5,73,4,1,2,4,0,0,4,2,4,0,2,4,2,2,1,5,5,1,2
5,73,4,0,3,4,0,0,4,2,4,0,1,4,3,3,1,5,5,1,2
5,73,5,0,1,4,0,0,4,1,4,0,2,4,1,2,1,5,5,1,1
5,73,5,-1,1,5,-1,-1,5,1,5,-1,1,5,1,1,1,5,5,1,1
5,73,5,0,2,5,0,0,4,1,5,0,2,5,2,1,1,5,5,1,1
5,74,4,0,3,4,0,0,4,2,4,0,2,4,3,3,1,5,5,1,2
5,74,4,0,3,4,0,0,3,1,4,0,2,4,2,2,1,5,5,1,2
5,74,4,1,3,3,0,0,3,2,4,1,3,4,2,2,2,4,4,2,3
5,75,4,0,2,5,0,0,4,1,4,0,2,5,2,2,1,5,5,1,1
5,75,4,1,3,4,0,0,4,2,4,0,3,4,3,2,1,4,5,1,2
5,75,4,0,3,5,0,0,5,2,5,0,2,4,3,3,1,5,5,1,2
5,75,4,0,3,3,0,0,3,2,4,0,2,3,2,3,1,4,5,1,2
5,76,5,0,1,4,0,0,4,2,4,0,2,4,2,2,2,5,5,1,2
5,76,4,1,2,4,0,0,3,2,4,1,2,4,2,2,2,4,5,1,2
5,76,4,1,2,4,1,0,3,1,4,0,1,4,2,2,2,4,5,2,2
5,76,4,0,1,4,0,0,4,1,4,0,3,4,2,2,1,5,5,1,2
5,76,4,0,1,4,0,0,4,1,4,0,2,5,2,1,1,5,5,1,1
5,76,5,0,1,5,0,0,5,1,5,0,1,5,2,1,1,5,5,1,1
5,76,5,0,1,5,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
5,76,5,0,1,5,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
5,77,3,0,3,3,0,0,3,2,4,0,1,4,4,3,1,5,5,1,2
5,77,4,1,3,3,0,0,3,2,3,1,2,3,4,3,2,4,4,2,3
5,77,1,-3,NA,NA,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,77,4,0,4,3,0,0,3,2,4,0,1,4,3,3,1,5,5,1,2
5,78,5,0,2,5,0,0,4,1,5,0,2,5,2,2,1,5,5,1,2
5,78,5,0,2,4,0,0,4,2,4,1,2,4,2,2,1,5,5,1,2
5,78,4,0,2,6,0,0,5,1,4,0,1,4,2,3,1,5,5,1,2
5,79,5,0,1,5,0,0,4,1,5,0,2,5,1,1,1,4,5,1,1
5,79,4,0,2,5,0,0,4,2,4,0,2,5,3,2,1,4,5,1,2
5,79,4,0,2,4,0,0,4,1,4,0,2,4,3,3,1,5,5,1,2
5,79,4,0,3,4,0,0,4,1,4,0,1,4,3,3,1,5,5,1,2
5,80,4,0,1,4,0,0,4,2,4,0,2,4,2,2,2,5,5,1,2
5,80,4,0,2,6,0,0,4,2,4,0,1,5,2,2,1,5,5,1,2
5,80,5,0,1,5,0,0,5,1,5,0,1,4,1,1,1,5,5,1,1
5,80,3,0,3,4,0,0,3,2,4,0,1,3,3,3,1,4,5,1,3
5,81,4,0,1,4,0,0,4,1,4,0,3,4,2,1,1,4,5,1,2
5,81,3,1,4,3,1,0,3,2,3,0,2,4,3,4,1,3,4,1,3
5,81,4,0,1,4,0,0,4,1,4,0,2,3,2,2,1,4,5,1,2
5,81,4,0,2,3,0,0,3,1,4,0,3,3,2,2,1,4,5,1,2
5,81,4,0,4,5,0,0,5,1,4,0,2,4,2,3,1,5,5,1,2
5,81,5,0,1,5,0,0,4,1,5,0,1,5,1,1,1,5,5,1,1
5,82,5,0,1,5,0,0,5,1,5,-1,1,5,2,1,1,5,5,1,2
5,82,5,0,2,5,0,0,5,1,5,0,1,5,2,2,1,5,5,1,1
5,82,5,0,1,5,0,0,6,2,5,0,1,5,1,1,1,5,5,1,1
5,82,4,0,2,5,0,0,4,1,4,0,2,4,2,2,1,4,5,1,2
5,82,5,0,1,5,0,0,5,1,5,0,1,4,1,1,1,5,5,1,1
5,83,4,0,1,4,0,0,3,1,4,0,3,4,1,2,2,4,5,1,2
5,83,4,0,4,3,0,0,3,1,4,0,2,4,3,3,1,5,5,1,2
5,83,4,0,3,4,0,0,3,1,4,0,2,4,2,2,1,4,5,1,2
5,83,3,0,5,4,0,0,4,1,4,0,1,4,3,3,1,5,5,1,2
5,83,3,0,5,3,0,0,3,1,3,0,1,2,3,4,2,4,4,2,2
5,84,3,2,2,2,0,0,2,2,2,1,2,3,3,3,4,4,4,2,4
5,84,2,3,4,1,2,0,1,2,2,1,3,2,3,4,5,3,3,3,4
5,84,4,1,3,5,0,0,5,2,4,1,1,4,3,3,1,5,5,1,2
5,84,3,0,5,3,0,0,4,2,3,0,2,3,4,4,1,5,4,1,3
5,84,3,0,6,4,0,0,4,2,4,0,2,4,3,5,1,5,5,1,3
5,84,4,0,2,5,0,0,4,1,4,0,1,4,2,2,1,5,5,1,2
5,84,5,0,2,5,0,0,4,1,5,0,1,5,1,2,1,5,5,1,1
5,84,4,0,3,5,0,0,4,2,4,0,1,4,2,3,1,5,5,1,2
5,84,4,0,2,5,0,0,4,1,5,0,1,4,2,2,1,4,5,1,2
5,85,5,0,1,5,0,0,4,1,5,0,1,5,1,2,1,5,5,1,1
5,85,4,0,3,4,0,0,4,2,5,0,2,4,2,3,2,5,5,1,2
5,85,5,1,3,4,0,0,4,1,4,0,3,4,1,3,2,4,5,2,2
5,85,3,0,5,4,0,0,4,2,4,0,2,4,4,3,1,4,5,1,3
5,85,4,0,4,4,0,0,3,2,4,0,1,4,4,5,1,5,5,1,3
5,86,5,0,2,5,0,0,4,1,5,0,2,5,1,2,1,5,5,1,2
5,86,4,0,3,4,0,0,4,2,4,0,2,4,3,4,1,5,5,1,2
5,86,5,0,1,5,0,0,6,1,5,0,1,5,1,1,1,5,5,1,5
5,86,5,-1,1,6,-1,-1,6,1,6,-1,1,6,1,1,1,5,6,1,1
5,87,5,0,2,5,0,0,5,1,5,-1,1,5,2,2,1,5,5,1,1
5,87,4,-1,3,5,0,0,5,2,4,0,1,5,3,3,1,5,5,1,2
5,87,5,-1,2,5,-1,0,5,1,5,-1,1,5,3,2,1,5,5,1,1
5,87,4,0,4,3,0,0,3,1,4,0,2,4,3,3,1,4,5,1,3
5,87,5,0,2,5,0,0,4,1,4,0,1,5,2,2,1,5,5,1,1
5,88,5,1,2,4,0,0,4,1,4,0,2,4,2,2,1,5,5,1,2
5,89,4,0,2,4,0,0,4,2,3,0,2,3,2,2,2,5,5,1,3
5,89,5,0,1,4,0,0,4,1,4,0,1,4,1,1,1,5,5,1,2
5,90,5,0,1,4,0,0,4,1,4,0,2,4,1,2,2,5,5,1,2
5,90,5,0,2,5,0,0,4,1,4,0,2,4,1,2,1,4,5,1,2
5,90,4,0,3,4,0,0,4,1,4,0,1,4,2,2,2,5,5,1,2
5,90,4,0,4,4,0,0,4,1,4,0,1,4,2,3,1,5,5,1,1
5,90,4,0,1,4,0,0,4,1,4,0,2,5,2,2,1,5,5,1,1
5,91,4,0,2,4,0,0,3,1,3,0,2,4,2,2,1,3,4,1,2
5,91,4,1,4,4,0,0,3,2,4,0,2,3,3,3,2,5,5,1,3
5,91,4,1,3,3,0,1,3,2,3,0,3,3,3,3,2,4,4,1,3
5,91,4,2,3,2,0,0,3,2,3,1,3,2,2,3,3,4,4,2,3
5,91,5,1,2,3,0,0,3,2,4,0,3,3,2,2,2,4,4,2,3
5,92,3,2,3,3,1,0,3,3,2,1,3,3,2,3,5,3,3,4,4
5,92,2,3,3,2,1,0,2,4,2,1,3,3,3,2,6,3,3,4,4
5,92,3,1,3,3,0,0,3,2,3,0,3,3,3,4,3,4,4,2,4
5,92,3,1,3,3,0,0,3,2,3,0,2,3,3,4,2,4,5,2,3
5,92,3,1,5,3,0,0,3,2,3,1,2,3,3,4,2,5,5,2,3
5,92,4,1,4,4,0,0,3,2,4,0,2,4,3,3,2,4,5,2,3
5,92,4,0,3,4,0,0,3,1,4,0,2,4,3,2,2,5,5,1,2
5,93,3,3,4,2,1,0,2,4,2,1,4,2,5,3,5,3,3,4,5
5,93,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,93,3,1,5,3,0,0,3,2,3,0,2,3,3,4,2,4,4,1,3
5,93,4,1,4,3,0,0,3,2,3,1,3,3,3,4,2,4,4,2,4
5,93,4,0,2,4,0,0,3,1,4,0,2,4,1,2,1,5,5,1,2
5,93,4,0,3,4,0,0,4,1,3,0,1,4,3,2,1,5,5,1,2
5,93,4,1,4,4,0,0,3,2,4,0,2,4,3,3,2,4,5,1,3
5,93,4,1,2,3,0,0,3,1,3,0,3,3,4,3,2,4,4,1,3
5,94,3,3,5,2,1,0,2,3,2,0,3,2,4,5,5,4,3,3,5
5,94,4,1,3,4,0,0,4,2,4,0,2,4,3,4,2,5,5,1,2
5,94,3,0,6,4,0,0,3,2,3,0,2,4,4,5,2,5,4,1,3
5,94,4,1,4,3,0,0,3,1,3,0,3,3,4,3,1,5,4,1,3
5,95,4,1,3,3,0,0,3,2,4,1,3,3,3,3,2,4,4,2,3
5,95,4,1,2,4,0,0,3,1,4,0,3,4,2,2,2,5,5,1,2
5,95,4,0,2,4,0,0,3,1,3,0,2,3,3,3,2,4,4,1,3
5,95,4,0,3,3,0,0,4,1,3,0,2,4,4,3,2,4,4,1,3
5,95,4,0,2,5,0,0,4,1,4,0,2,4,2,2,1,5,5,1,2
5,95,5,0,1,5,0,0,5,1,5,0,1,5,1,2,1,5,5,1,2
5,95,5,0,1,5,0,0,5,1,5,0,1,5,2,2,1,5,5,1,1
5,96,5,0,1,5,0,0,4,1,5,0,1,5,1,1,1,5,5,1,1
5,96,5,-1,1,5,0,0,4,1,5,0,1,5,2,2,1,5,5,1,2
5,97,5,-1,1,6,-1,-1,5,1,5,-1,1,5,1,1,1,5,5,1,1
5,97,5,0,3,5,0,0,4,2,5,0,1,5,2,3,1,5,5,1,2
5,97,5,0,2,5,0,0,4,1,5,0,1,5,2,2,1,5,5,1,2
5,97,5,0,2,5,0,0,4,1,5,0,2,5,2,1,1,5,5,1,1
5,97,5,0,3,5,0,0,5,1,1,0,1,5,2,2,1,5,5,1,2
5,98,5,0,3,4,0,0,4,1,4,0,2,4,2,3,2,5,5,1,1
5,98,4,1,4,4,0,0,4,2,4,0,2,4,3,3,1,5,5,1,3
5,98,5,0,1,5,0,0,5,1,5,0,1,5,2,2,1,5,5,1,2
5,98,4,0,3,5,0,0,4,1,5,0,1,5,2,3,1,5,5,1,1
5,98,5,-1,2,6,0,0,5,1,5,0,1,5,2,2,1,5,5,1,1
5,98,5,-1,2,5,-1,-1,5,1,5,-1,1,5,1,1,1,5,5,1,1
5,98,5,0,1,5,0,0,5,1,5,0,2,5,2,2,1,5,5,1,1
5,98,5,0,2,5,0,0,4,1,5,0,2,4,2,2,1,5,5,1,1
